content,target,category,score
다 좋은데 애니 엔딩도 넣어주세요! 이누야샤 ost 듣는 맛으로 보는데 엔딩은 쏙 빼서 아쉽더라고요ㅠㅠㅠㅠ 꼭 부탁드립니다!!!!,1,4,1.0
안녕하세요 쿠팡에서 스마트폰 미러링을 사서 보는데 어떤건 괜찮은데 거의 10개중 8개정도가 연결 해제가 됩니다 폰은 s20울트라고 미러링 케이블도 거기에 맞게 샀는데.. 왜자꾸 연결이 해제가 되면서 티비 화면은 월래대로 돌아오고 폰에서 재생되네요,1,1,3.0
안녕하세요 wavve 님 ? 성인영화 색 밝히는 가정부 라는 영화가 없네요 ? VOD 업데이트 가능할까요 ? 그리고 영화에 19세가 없네요 있었는데요,0,0,0.0
안녕하세요 넷플 티빙 왓차 다 이용해보고 온 사람입니다. 정말 다 좋은데 그 앞으로 감기할때 미리보기 기능을 좀더 활성화 시키면안될까요? 막 11분 23분 앞으로 죽 당겨봤자 저희는 그게 무슨 장면인지 몰라요 다른 플렛폼처럼 장면 사진이 나오면서 앞으로 갔으면 좋겠습니다. 그외에 다 만족해요 아 저는 폰과 빔 둘다 봅니다.,1,2,4.0
테블릿 안드로이드 5.1로 사용중인데 DRM 영화들은 재생이 전혀 안됩니다. 해결 방법 없을까요??,1,1,3.0
쿠팡플레이 잘 사용하고 았습니다. 다만 속도 0.75 배속 설정과 영어자막이 지원 안되는 영상이 있어 개선이 필요합니다. 아이들 영어 영상 시청에 많은 도움이 될것 같습니다.,1,2,3.0
갠적으로는 넷플릭스보다 볼 게 더 많아서 좋습니다. 아쉬운 점은 한국콘텐츠의 경우 한글자막이 없다는 것.. 한글자막 서비스가 생기면 좋겟어요!,0,0,0.0
"저렴하게 이용할 수 있어서 좋습니다. 다만 동영상 플레이 ui에 불편한점이 많습니다. 전체화면시 폰을 뒤집어도 화면이 바뀌면 좋겠고, 터치로 음량조절이 가능했으면 좋겠네요. 일단 이 두 가지가 제가 느끼기엔 가장 필요한 점이라 생각됩니다.",1,2,4.0
드라마 너무 잘보고 있어요 ㅠㅠㅠ 그런데 티빙톡에 매 회 마다 찾아와서 드라마 상영 내내 악플을 다는 사람이 있는데 댓글 신고 할순 없을까요?ㅠㅠㅠ,1,2,1.0
티빙 처음 이용중인데.. 영화보거나 고를때 유형 메뉴에 유형전체와 개별구매탭이 있는데.. 이거 개별구매 작품 제외하고 볼 수 있는 작품들을 따로 필터링 해서 볼 수는 없는건가요? 개별구매 작품이 너무 많아요ㅠㅠ,1,2,3.0
"화질 지혼자 SD로변경되고 앱에서는 설정을 못하게 해놓은 이유가 뭡니까. 갑자기 화질 안졸아지면 짜증난다구요,,,,,",1,2,2.0
만족하며 즐기고 있습니다만 샤오미미스틱엔 언제 적용이 되나요? 넷플릭스 웨이브등 티비로 바로 보기가 가능한데 플레이는 안되더라고요,1,1,4.0
추노가 있는 걸 보고나서 느낀점을 적어드립니다! 첫째로는 영상의 방향전환이 안되는점이 많이 당혹스럽습니다... 요즘시대에 영상시창을하면서 방향전환이 안된다니... 둘째로는 자막의 문제점입니다. 한글자막 영어자막등 자막기능 자체가 없다시피해서 영상을 볼때 자막을 이용하는 분들이 많이 불편할 것 같습니다. 그 외에는 아직 이용 초반이라 모르는건진 모르겟지만 잘 보고있습니다!,1,2,5.0
보다가 잠깐 나가면 멈춰졌다가 사진 하나 찍으면 보고있는중이 아닌데도 저절로 백그라운드에서 재생이 돼요,1,2,2.0
실시간TV뿐아니라 티빙채널이 있어 못봤던 드라마를 다시 볼 수 있어서 좋아요 다만 지상파 프로그램은 실시간으로 볼 수 없다는 약간의 아쉬움이 있습니다,0,0,0.0
"많은 영화를 볼 수 있고,가끔씩 다른 영화 들이 나와서 좋아요 아쉬운 점은 재미있는 영화가 많이 없어요ㅠㅠ",0,0,0.0
시청 잘 하고 있습니다만 시청중인 콘텐츠 목록 삭제 기능이 없어졌네요? 더군다나 다 봐도 사라지지두 않구 거슬리네여,1,2,3.0
재밌는 중국 드라마가 많아서 좋아요 다만 아쉬운점은 넷플@@처럼 자막 끄고 켤 수 있는 기능이 없다는점이에요 개선되면 너무너무 좋을 것 같아요,1,2,3.0
수퍼팬 관련 6개월 무료 쿠폰 적용 시 등록할 수 있는 기기는 총 몇대인가요?? 태블릿 폰 등등..,0,0,0.0
"가격면에서는 압도적인데 초기라 그럴까요 기능이 좀 부실해요. 보고 싶은 컨텐츠 찜하기 기능도 있으면 좋겠네요. 보유 컨텐츠 수준도 아직은 좀...뭐랄까 넷플릭스나 왓챠같이 본격적인 OTT를 해보겠다는 느낌보다는 쿠팡와우 회원들에게 부가적으로 서비스를 제공한다는 느낌이 더 큽니다용 그런데 2900원의 메리트를 생각하면 이 수준도 감동적이긴 합니다. 월 2900원에 로켓직구, 로켓배송, 로켓프레시 배송비도 무료, 5명이서 계정공유까지 하는데 뭐...",1,2,2.0
너무 좋아요 화질도 좋고 끊김이 하나도 없습니다! (프리미엄 기준) 넷플릭스랑 왓챠랑 고민했는데 왓챠로 하길 잘 한것같아요~ 아쉬운점은 더 많은 외국 영화들이 있었으면 좋겠어요,0,0,0.0
올만에 웨이브 본방드라마 볼라고하는데 이용권 구매가 생겼네요 무료라좋았는데 이젠 무료드라마 볼수없는건가요 ㅠ,0,0,0.0
첫 화면이 좀 복잡해요~ 실시간 티비를 많이 보는편인데 찾는데 시간 좀 결렸어요. 그러나 티빙 오리지널이 재미있어 계속 사용중입니다.,0,0,0.0
다 좋은데 제가 좋아하는 애니가 없네요 그래비티 폴즈(디퍼와메이블의 미스터리모험)추가해 주시면 안되나요ㅠㅠ,1,4,2.0
정말 좋아요! 무료로 못 봤던 드라마도 다시보기 할 수 있고 재밌는 미드도 많아서 좋습니다. 근데 tvN드라마도 더 많이 넣어 주시고 mbc드라마도 좀 더 넣어주시면 좋겠어요ㅠㅠ,1,4,1.0
"티빙 오리지널이나 콘텐츠는 좋은데, 어플 사용성은 타 어플에 비해 가야할 길이 먼것 같네요. 특히 태블릿에 최적화가 아주 꽝이에요 ㅠㅠ 가로모드도 그렇고.. (갤탭 유저입니다) 점점 태블릿 사용자들 늘어갈텐데 어플 최적화 부탁드려요.",1,1,2.0
다른건 다 괜찮은 것 같은데 한번씩 크롬캐스트 연결 버튼이 안 뜹니다ㅠㅠㅠ 이렇게 되면 왜 안뜨는지도 모르겠고 다음날 되면 뜨는 경우도 있고 그래서 뭐가 문젠지 모르겠네요ㅠㅠㅠ,1,2,2.0
"프로그램 보려는데, 무료인줄 알았는데, 유로여서 좀 불편했고, 처음에 회원가입하려는데 터치했는데 계속 튕기네요,,, 다른건 다 좋아요!",0,0,0.0
티빙 국내서만 사용가능한가요? 넷플릭스 처럼 외국인을 위한 외국어 자막도 지원되는지 알고싶어요(스페인어),0,0,0.0
다시보기가 바로바로 가능하고 볼만한 프로그램도 많아서 매우 만족합니다. 실시간 방송도 매우 잘 보고 있어요. 요즘은 뉴스를 자주 보게 되네요. 가성비 좋은 앱이라고 생각됩니다.,0,0,0.0
이용할 수 있는 영화나 드라마도 많고 저장해서 보기 편리합니다. 다만 저장기간이 짧아서 다시 연장해야하네요. 길었으면 좋겠습니다,1,2,1.0
"좋아요 누른 콘텐츠만 모아보는 기능, 찜한 콘텐츠를 찜한 순이나 가나다 순으로 보는 기능, 작품을 카테고리별로 묶어놓아서 골라볼 수 있는 기능이 생겼으면 좋겠습니다",1,2,5.0
개발자님 엑스박스용 전용 앱 좀 만들어주세요. 엑스박스를 세탑박스용으로 사용하는 많은 엑스박스 유저들이 기다리고 있습니다.,1,1,4.0
질문.. 티비로 화면 전송도 되서 좋습니다 그런데 어쩔때는 버튼이 활성화되고 어쩔때는 안 되는데 왜 그런걸까요? 엘지유플입니다,1,2,3.0
매일 사용중입니다.타사이트에 유료결제 연동되어 너무 좋네요.다시보기도 다양하게 ..ㅎㅎ 오래오래 이용하려고합니다.,0,0,0.0
"모바일, PC 구분 없이 시청가능해서 편리함. 실시간, 다시보기 등 지원이 잘 되어 있지만 지상파 위주의 구성으로 특정 채널(케이블채널) 시청이 불가능해서 아쉬움. 실시간이 힘들면 다시보기로라도 지원해주면 좋겠다.",1,4,1.0
우와.... 이때까지 마블 영화 돈 낸거 아까울 정도에요ㅜㅠ 4인이 동시접속이라 나눠쓰면 인당 2470으로 볼 수 있어요.. 디즈니 픽사 마블이랑 자체제작까지 엄청 많고 사랑스러움...♡ 몇 가지 희망사항만 말씀드리자면....! 1. 화면 밝기를 자체적으로 조정하고 싶습니다! 2. 잠금화면을 설정할 수 있으면 좋겠습니다! 감사합니더 관계자분들 복받으세요ㅜㅠ💕,1,2,3.0
예전이랑 달라져서 다시보고 잇는데 좋은거 같아요! 처음에 티빙 나왓을때 방송3사도 같이 방송되는게 좋아서 결제했었는데 그게 안되면서 삭제했엇거든요. 근데 동생이 요새 티빙으로 방송을 보길래 같이 보는 중인데 요즘은 케이블이 드라마나 예능이나 재밌는게 더 많아서 그런지 어떤 프로그램을 못봐서 아쉽다는건 딱히 없었어요. 저는 넷플릭스랑 같이 번갈아 보는데 넷플에 없는 영화들은 티빙에서 보고 티빙에 없는 컨텐츠는 넷플에서 보면서 예전보다 영화도 자주보고 놓친 예능도 다시보면서 즐기구잇습니당 !,0,0,0.0
티빙에서만 볼 수 있는 채널이 많아서 좋아요 하지만 화면 전환같은 ux/ui 쪽은 좀 더 업그레이드 되길 바랍니다,0,0,0.0
다른건 다 좋은데 제가 제일 즐겨보던 jtbc가 없어진게 너무 아쉽네요. 요즘 제일 재밋는 컨텐츠들이 제일 많이하는데 못보게 되서 너무 아쉬워요. 그 방송때문에 1년넘게 이용하는 사람인데 제발 계약좀 다시 성사시켜주시면 좋겠네요,1,4,2.0
흠 일단 아직까진 보고싶은게 있는데 그게 볼수가없네여 그리고 전에 보던 프로그램인데 언제부턴간 검색이안되네요 점점 볼것들이 줄어드는 느낌이랄까,0,0,0.0
"요즘 안드로이드tv도 많이 보급되고 있는데 안드로이드tv용 구글플레이에서 검색이 안됩니다. 물론 미러링으로 보는 방법이 있겠지만, 풀스크린으로 띄우는 부분이나 화질저하 같은 부분이 걸립니다. tv에서도 지원되게 부탁드립니다.",1,1,4.0
"정말 잘 쓰고 있었습니다만, 이번 업데이트 후 갤럭시탭s4에서 재생이 자꾸 오류납니다. 조치 부탁드립니다. 감사합니다.",1,1,1.0
"가로모드는 수정이 되어서 반가운데요. 채널별로 음량 레벨이 다르네요. 광고소리가 가장크고, 예능은 두번째, YTN 같은 뉴스채널 소리가 가장 작아요. -------------------------------------------------- 이전글 갤럭시폰에서 처음 시작할 때 폰을 가로로 놓은 상태에서 앱이 왜 가로모드가 안되는지요?",1,4,2.0
다양한 영화가 많아서 좋아요 있을거라고 전혀 기대안했고 다른 앱에서도 없어서 포기상태였던 작품들이 메인에 저절로 뜨더라구요 돈값한다면서 좋아했네요 근데 프로필 잠금 기능이 있었으면 좋겠어요 다른 사람이랑 공유할때 실수로 프로필을 삭제해 그간의 데이터를 날릴 수도 있는거고 암튼 이런 기능은 있었으면 좋겠네요 그리고 10초 앞으로 가기 뒤로가기도 있었으면 좋겠구요 다른건 다 만족합니다,1,2,3.0
저번에 본거같은 작품들이 없어지는 거같음 뭐지 다좋는데 내가 찾는 것만 없는건지 조금 모자란 느낌이 들어서 원하는 드라마나 영화 신청하는 기능같은 것도 있으면 좋겠다,1,2,2.0
안녕하세요 쿠플 너무 잘 쓰고 있습니다. 그런데 자막이 너무 작아서 불편해요 특히 tv로 연결해서 볼때는 넘 작아서 잘 안보입니다. 자막 크기 조절할 수 있도록 기능을 넣어주셨으면 좋겠습니다.^^,1,2,3.0
다 좋은데 pip화면에서 다시 큰 화면으로가면 자막이 안나오네요. 화면터치를하면 10초스킵버튼도 없어서 뒤로가기를 누르면 어플이 꺼집니다,1,2,3.0
앱이 이전에 앱이 보기는 더 편해요. 개선된 지금 앱은 옛날보다 보기 불편하고...드라마 리뷰댓글 보는 맛이 있었는데 지금은 그렇지 못해서 아쉬워요.,1,2,2.0
"아이들 콘텐츠가 많아서 너무 좋아요. 다만 티비로 송출되는 버튼이 어제는 되었고 오늘은 갑자기 안되는데, 이런경우 어떻게 해야하는지요?",1,2,3.0
"카테고리별 중드나 미드 선택 후 최신작, 인기작을 선택해서 순서대로 검색되면 편하겠는데 타 앱에 있는 기본 기능이 여긴 없어서 불편해요. 최신에피소드 카테고리는 별 쓸모가 없어요. 있으나마나~ 새로 추가 된 드라마가 빨리 눈에 들어오질 않으니 만료되고 나서도 신작 업데이트 보려면 나라 별 일일이 다 내려봐야해요. 신작이 눈에 잘들어오면 좀 더 수월히 연장해서 볼텐데요.",1,2,4.0
티빙도 드라마 한글자막좀 넣어주세요 넷플 쿠팡 시즌도 한글자막이 있어서 사극이나 오리지널 볼때 잘 안들려도 자막으로 이해하고 넘어가는데 지금보는 환혼에서는 발음이 안들리는게 많아서 되돌리기를 해야되네요 정어려우시면 오리지널이나 tvn ocn방송되는 드라마라도 좀 해주세요 발음 웅얼거리는 배우들 때문에 죽겄습니다 예능은 자막천치인데 왜 드라마는 한글자막을 안넣어주는거죠,1,4,2.0
일단 볼 수 있는 범위가 넓어요. 보고 싶은 드라마도 바로 찾을 수 있는데 vod는 약간 검색이 필요해요. 바로 찾을 수 있게 탭이 개선되면 좋겠어요. 계속 결제해서 이용할 생각입니다.,1,2,1.0
모바일 재생 시 화면이 너무 어두움. 극중 시간이 밤이면 암것도 안보임. PC나 셋탑에서는 괜찮은데 폰이나 패드로는 껌껌해서 볼수가없음. ㅡㅡ,1,2,1.0
"영화갯수가 적고 외국드라마 갯수도 적은 것도 이해하는데 외국영화를 볼때 자막 오역이 영화마다 1~2개씩 보이고,스마트폰으러 외국영화들은 비율유지 확대해서 크게 보면 자막이 짤려서 화면을 원본비율로 작게 볼수밖게 없습니다.. 그리고 넷플릭스에비해 화면화질이 쪼금 떨어집니다 하지만 넷플릭스나 따른 플랫폼에비해 한국 드라마나 예능이 올라오는 속도가 빠르다고 느꼈습니다",1,4,2.0
"저..혹시..제발 괴도 조커랑 괴도 키드, 명탐정 코난 이거 3개 더빙판이랑 일어판 올려주시면 안될까요ㅠㅠ 너무 보고싶어서 ㅠㅠ 부탁드릴께요ㅠㅠ",1,4,1.0
무료로 제공해주는것 넘 좋아요! 그런데 영어 애니매이션 싱크가 안맞네요 ㅠㅠ 그리고 다음화로 자동재생되면 한국어로 다시 바껴요.. 영어로 쭉 보고 싶은데 개선 부탁드려요!!,1,2,2.0
